2e-06 1.99999899524315 1.91999807086453 1.93789455663451 4.06916729045604 1.24395966880247 -0.666040593862246 0.502361184651079
3e-06 1.99999849290998 1.91999710633999 1.93789380006359 4.06916603878145 1.24395962428154 -0.666040211652248 0.502333168617142
4e-06 1.99999799060474 1.9199961418421 1.93789304352473 4.06916478695344 1.24395957977745 -0.666039829463258 0.502305242955359
5e-06 1.99999748832758 1.91999517737088 1.93789228701795 4.06916353497201 1.24395953529011 -0.666039447295272 0.502277157643505
6e-06 1.99999698607841 1.91999421292635 1.93789153054322 4.06916228283716 1.24395949081968 -0.666039065148309 0.502249164480162
7e-06 1.99999648385721 1.91999324850852 1.93789077410061 4.06916103054889 1.24395944636607 -0.666038683022385 0.502221202847153
8e-06 1.99999598166408 1.91999228411734 1.93789001769011 4.0691597781072 1.24395940192929 -0.666038300917497 0.502193125750949
9e-06 1.99999547949895 1.91999131975286 1.93788926131152 4.06915852551209 1.24395935750936 -0.666037918833545 0.502165139248945
1e-05 1.99999497736175 1.9199903554151 1.93788850496516 4.06915727276356 1.24395931310626 -0.66603753677069 0.50213719471337
1.1e-05 1.99999447525258 1.91998939110396 1.93788774865083 4.06915601986161 1.24395926871999 -0.666037154728833 0.502109175792853
1.2e-05 1.99999397317142 1.91998842681957 1.93788699236857 4.06915476680625 1.24395922435051 -0.666036772707978 0.502081157982559
1.3e-05 1.99999347111827 1.91998746256183 1.93788623611841 4.06915351359748 1.24395917999795 -0.666036390708174 0.502053150608361
1.4e-05 1.99999296909312 1.91998649833075 1.93788547990034 4.06915226023528 1.24395913566214 -0.666036008729377 0.502025145898699
1.5e-05 1.99999246709594 1.91998553412637 1.9378847237143 4.06915100671967 1.24395909134321 -0.66603562677159 0.501997180712976
1.6e-05 1.99999196512686 1.91998456994869 1.93788396756029 4.06914975305065 1.24395904704108 -0.666035244834784 0.501969084298892
1.7e-05 1.99999146318575 1.91998360579768 1.93788321143846 4.06914849922821 1.24395900275577 -0.666034862919052 0.50194110756685
1.8e-05 1.9999909612726 1.91998264167334 1.93788245534866 4.06914724525237 1.24395895848739 -0.666034481024334 0.501913147710198
1.9e-05 1.99999045938742 1.91998167757578 1.93788169929095 4.0691459911231 1.24395891423574 -0.666034099150618 0.501885175641092
2e-05 1.99998995753029 1.9199807135048 1.93788094326528 4.06914473684043 1.24395887000097 -0.666033717297917 0.501857135182249
2.1e-05 1.99998945570117 1.91997974946052 1.93788018727166 4.06914348240435 1.24395882578303 -0.666033335466221 0.501829115817642
2.2e-05 1.9999889539 1.91997878544293 1.93787943131016 4.06914222781485 1.24395878158191 -0.666032953655557 0.501801168839577
2.3e-05 1.9999884521269 1.91997782145207 1.93787867538075 4.06914097307195 1.24395873739762 -0.666032571865923 0.501773101957426
2.4e-05 1.99998795038178 1.9199768574878 1.93787791948336 4.06913971817563 1.24395869323021 -0.666032190097292 0.50174512455925
2.5e-05 1.99998744866467 1.91997589355028 1.93787716361807 4.06913846312591 1.24395864907955 -0.666031808349666 0.501717108303268
2.6e-05 1.99998694697556 1.91997492963941 1.93787640778489 4.06913720792278 1.24395860494578 -0.666031426623092 0.501689114473791
2.7e-05 1.99998644531447 1.91997396575523 1.93787565198376 4.06913595256624 1.24395856082882 -0.666031044917517 0.50166108378491
2.8e-05 1.99998594368134 1.91997300189776 1.93787489621467 4.0691346970563 1.24395851672866 -0.666030663232931 0.501633130811641
2.9e-05 1.99998544207621 1.91997203806692 1.93787414047766 4.06913344139294 1.24395847264537 -0.666030281569376 0.501605134761718
3e-05 1.99998494049914 1.91997107426283 1.93787338477274 4.06913218557619 1.24395842857894 -0.666029899926858 0.501577069877968
3.1e-05 1.99998443895003 1.91997011048535 1.93787262909985 4.06913092960603 1.24395838452932 -0.66602951830533 0.501549108244959
3.2e-05 1.99998393742885 1.91996914673462 1.93787187345911 4.06912967348246 1.24395834049649 -0.666029136704838 0.501521180806819
3.3e-05 1.99998343593583 1.9199681830106 1.93787111785047 4.06912841720549 1.24395829648053 -0.666028755125391 0.501493015114818
3.4e-05 1.99998293447069 1.91996721931321 1.93787036227375 4.06912716077512 1.24395825248138 -0.666028373566877 0.501465139191026
3.5e-05 1.99998243303356 1.91996625564251 1.93786960672919 4.06912590419135 1.24395820849908 -0.666027992029427 0.501437134925453
3.6e-05 1.99998193162449 1.91996529199846 1.93786885121672 4.06912464745417 1.24395816453361 -0.666027610513003 0.501409070707837
3.7e-05 1.99998143024334 1.91996432838107 1.93786809573629 4.06912339056359 1.24395812058498 -0.666027229017586 0.501381145712188
3.8e-05 1.99998092889027 1.91996336479042 1.93786734028795 4.06912213351962 1.24395807665318 -0.666026847543185 0.501353072612787
3.9e-05 1.9999804275652 1.9199624012265 1.93786658487167 4.06912087632224 1.24395803273818 -0.666026466089789 0.501325069901526
4e-05 1.99997992626807 1.91996143768914 1.93786582948749 4.06911961897146 1.24395798884007 -0.666026084657439 0.501297126032085
4.1e-05 1.99997942499901 1.91996047417854 1.93786507413532 4.06911836146729 1.24395794495871 -0.66602570324605 0.501269064923093
4.2e-05 1.99997892375783 1.91995951069463 1.9378643188153 4.06911710380972 1.24395790109422 -0.66602532185573 0.501241178119116
4.3e-05 1.9999784225448 1.91995854723738 1.93786356352731 4.06911584599875 1.2439578572466 -0.666024940486409 0.50121303241113
4.4e-05 1.99997792135971 1.91995758380676 1.93786280827138 4.06911458803438 1.24395781341577 -0.666024559138092 0.501185087209421
4.5e-05 1.99997742020258 1.91995662040291 1.93786205304751 4.06911332991662 1.2439577696018 -0.666024177810791 0.501157132237751
4.6e-05 1.99997691907354 1.91995565702567 1.93786129785578 4.06911207164546 1.24395772580461 -0.66602379650452 0.501129041818871
4.7e-05 1.99997641797242 1.91995469367515 1.93786054269601 4.06911081322091 1.24395768202428 -0.666023415219223 0.501101115935043
4.8e-05 1.99997591689929 1.91995373035129 1.93785978756837 4.06910955464296 1.24395763826081 -0.666023033954982 0.501073134540064
4.9e-05 1.99997541585419 1.91995276705408 1.93785903247278 4.06910829591163 1.24395759451409 -0.666022652711716 0.501045091194641
5e-05 1.9999749148371 1.91995180378366 1.93785827740935 4.0691070370269 1.24395755078424 -0.666022271489519 0.501017090703826
5.1e-05 1.999974413848 1.91995084053984 1.93785752237791 4.06910577798877 1.24395750707122 -0.666021890288297 0.50098910220342
5.19999999999999e-05 1.9999739128869 1.91994987732271 1.93785676737857 4.06910451879726 1.2439574633751 -0.666021509108126 0.500961099270114
5.29999999999999e-05 1.99997341195383 1.91994891413232 1.9378560124113 4.06910325945235 1.24395741969572 -0.666021127948942 0.500933077240973
5.39999999999999e-05 1.9999729110487 1.91994795096857 1.93785525747606 4.06910199995406 1.24395737603318 -0.666020746810761 0.500905127154283
5.49999999999999e-05 1.99997241017163 1.91994698783146 1.93785450257293 4.06910074030237 1.24395733238749 -0.666020365693614 0.500877071818451
5.59999999999999e-05 1.99997190932252 1.91994602472108 1.93785374770187 4.0690994804973 1.24395728875864 -0.666019984597483 0.50084910285797
5.69999999999999e-05 1.99997140850141 1.91994506163733 1.93785299286282 4.06909822053883 1.24395724514658 -0.666019603522326 0.500821117466188
5.79999999999999e-05 1.99997090770831 1.9199440985803 1.93785223805589 4.06909696042699 1.24395720155139 -0.666019222468222 0.500793092772511
5.89999999999999e-05 1.99997040694321 1.91994313554993 1.93785148328102 4.06909570016174 1.24395715797303 -0.666018841435123 0.500765098498945
5.99999999999999e-05 1.99996990620609 1.91994217254621 1.93785072853828 4.06909443974312 1.24395711441147 -0.666018460423062 0.50073712354326
6.09999999999999e-05 1.99996940549696 1.91994120956923 1.93784997382755 4.06909317917111 1.24395707086673 -0.666018079431983 0.500709129491739
6.19999999999999e-05 1.99996890481585 1.91994024661892 1.93784921914888 4.06909191844572 1.24395702733888 -0.666017698461926 0.500681114123935
6.29999999999999e-05 1.99996840416276 1.91993928369533 1.93784846450229 4.06909065756694 1.24395698382784 -0.666017317512884 0.500653085877545
6.39999999999999e-05 1.99996790353764 1.91993832079829 1.93784770988777 4.06908939653478 1.24395694033359 -0.666016936584845 0.500625124688625
6.49999999999999e-05 1.99996740294055 1.91993735792803 1.93784695530529 4.06908813534923 1.2439568968562 -0.666016555677814 0.500597086228183
6.59999999999999e-05 1.9999669023714 1.91993639508445 1.9378462007549 4.0690868740103 1.24395685339559 -0.666016174791793 0.50056914657759
6.69999999999999e-05 1.9999664018303 1.91993543226756 1.93784544623661 4.06908561251799 1.24395680995185 -0.666015793926808 0.500541102788077
6.79999999999999e-05 1.99996590131716 1.91993446947725 1.93784469175038 4.0690843508723 1.24395676652495 -0.666015413082841 0.500513138490533
6.89999999999999e-05 1.99996540083204 1.91993350671372 1.93784393729621 4.06908308907323 1.24395672311487 -0.666015032259875 0.500485121124328
6.99999999999999e-05 1.99996490037493 1.91993254397687 1.937843182874 4.06908182712078 1.24395667972159 -0.666014651457858 0.500457115526487
7.09999999999999e-05 1.9999643999458 1.91993158126666 1.93784242848401 4.06908056501495 1.2439566363452 -0.666014270676954 0.500429121474966
7.19999999999999e-05 1.99996389954467 1.91993061858315 1.93784167412603 4.06907930275574 1.24395659298561 -0.666013889917021 0.500401134972961
7.29999999999999e-05 1.99996339917151 1.91992965592629 1.93784091980012 4.06907804034315 1.24395654964282 -0.666013509178091 0.500373156908651
7.39999999999999e-05 1.99996289882642 1.91992869329613 1.93784016550631 4.06907677777719 1.24395650631689 -0.666013128460204 0.500345093357168
7.49999999999999e-05 1.99996239850924 1.91992773069261 1.93783941124452 4.06907551505785 1.24395646300777 -0.666012747763293 0.50031717946375
7.59999999999999e-05 1.99996189822012 1.91992676811584 1.93783865701477 4.06907425218513 1.24395641971546 -0.666012367087376 0.50028912279565
7.69999999999999e-05 1.99996139795896 1.91992580556574 1.93783790281715 4.06907298915904 1.24395637643999 -0.66601198643251 0.500261152280856
7.79999999999999e-05 1.9999608977258 1.91992484304229 1.93783714865161 4.06907172597957 1.24395633318139 -0.666011605798667 0.500233168221342
