0.002 0.124999062991613 0.000468420174787321
0.003 0.124998594739564 0.000468252048774209
0.004 0.124998126655065 0.000468084499508081
0.005 0.124997658737262 0.000467917803101403
0.006 0.124997190985065 0.00046775219633699
0.007 0.12499672339712 0.000467587944988357
0.008 0.124996255971795 0.000467425325015314
0.009 0.124995788707211 0.000467264584677607
0.01 0.124995321601215 0.000467105995632933
0.011 0.124994854651384 0.000466949831176566
0.012 0.124994387855026 0.000466796358206123
0.013 0.124993921209192 0.000466645833627211
0.014 0.124993454710603 0.000466498589535291
0.015 0.124992988355774 0.000466354828240756
0.016 0.124992522140901 0.000466214872901771
0.017 0.124992056061891 0.0004660790106914
0.018 0.12499159011439 0.000465947500652431
0.019 0.124991124293736 0.000465820654160787
0.02 0.124990658594978 0.000465698757667887
0.021 0.124990193012898 0.000465582079778315
0.022 0.124989727541975 0.000465470923097233
0.023 0.124989262176382 0.000465365593255163
0.024 0.124988796910018 0.000465266364060857
0.025 0.124988331736463 0.000465173554967113
0.026 0.124987866649038 0.00046508742494733
0.027 0.124987401640764 0.000465008273983769
0.028 0.124986936704341 0.000464936423555384
0.029 0.124986471832245 0.000464872095831681
0.03 0.12498600701661 0.000464815634371174
0.031 0.124985542249316 0.000464767294233726
0.032 0.124985077521969 0.000464727346854987
0.033 0.124984612825892 0.000464696077659421
0.034 0.124984148152174 0.00046467371729586
0.035 0.124983683491604 0.000464660570173581
0.036 0.124983218834762 0.000464656841725475
0.037 0.124982754171959 0.000464662803789651
0.038 0.124982289493314 0.000464678645006877
0.039 0.124981824788677 0.000464704636493618
0.04 0.124981360047723 0.000464740954261855
0.041 0.12498089525995 0.000464787772463948
0.042 0.124980430414634 0.000464845316267004
0.043 0.12497996550091 0.000464913724490534
0.044 0.124979500507759 0.00046499315076165
0.045 0.12497903542403 0.00046508372933407
0.046 0.124978570238442 0.000465185587661399
0.047 0.124978104939631 0.000465298810439774
0.048 0.124977639516165 0.000465423466433634
0.049 0.124977173956511 0.000465559654189152
0.05 0.124976708249147 0.000465707363617174
0.051 0.124976242382506 0.000465866641638502
0.052 0.124975776345037 0.000466037468380143
0.053 0.124975310125199 0.000466219837944037
0.054 0.124974843711536 0.000466413663052778
0.055 0.12497437709265 0.00046661888608579
0.056 0.124973910257238 0.000466835412493705
0.057 0.124973443194148 0.000467063089384934
0.058 0.124972975892347 0.00046730180131016
0.059 0.124972508340995 0.000467551351662765
0.06 0.124972040529472 0.000467811523158224
0.061 0.124971572447372 0.000468082100149592
0.062 0.124971104084527 0.000468362844480152
0.063 0.124970635431083 0.000468653444551936
0.064 0.124970166477475 0.000468953608084854
0.065 0.124969697214484 0.000469262990951402
0.066 0.12496922763325 0.00046958123425811
0.067 0.12496875772527 0.000469907979416817
0.068 0.1249682874825 0.00047024277063934
0.069 0.124967816897297 0.000470585202985707
0.07 0.124967345962492 0.000470934804153167
0.071 0.124966874671366 0.000471291126083462
0.0720000000000001 0.124966403017766 0.000471653599995459
0.0730000000000001 0.124965930996018 0.000472021748243456
0.0740000000000001 0.124965458600989 0.000472395028761063
0.0750000000000001 0.124964985828148 0.000472772841042524
0.0760000000000001 0.124964512673544 0.000473154604233028
0.0770000000000001 0.124964039133791 0.000473539753062524
0.0780000000000001 0.124963565206191 0.000473927600053159
0.0790000000000001 0.124963090888605 0.000474317585569262
0.0800000000000001 0.124962616179616 0.000474708989062211
0.0810000000000001 0.124962141078407 0.000475101208957662
0.0820000000000001 0.124961665584891 0.000475493516630121
0.0830000000000001 0.124961189699613 0.000475885277878563
0.0840000000000001 0.124960713423857 0.000476275755431632
0.0850000000000001 0.124960236759587 0.000476664269957738
0.0860000000000001 0.124959759709466 0.00047705012123922
0.0870000000000001 0.124959282276879 0.00047743258700661
0.0880000000000001 0.124958804465923 0.000477810955926139
0.0890000000000001 0.124958326281367 0.000478184555993688
0.0900000000000001 0.124957847728761 0.000478552606278382
0.0910000000000001 0.124957368814318 0.000478914443297063
0.0920000000000001 0.124956889544964 0.000479269353342859
0.0930000000000001 0.124956409928323 0.000479616641277381
